latitude,longitude,distance_km,topography_km,disturbance_mgal
17.891959798994975,-160.84924623115577,712.1325011050068,-5.443107271187833,4.56478645776721
17.974874371859297,-160.7788944723618,724.2025434966171,-5.35331539657299,6.466729232386913
18.05778894472362,-160.70854271356785,736.2725858882274,-5.2950334186362165,8.19167116944385
18.14070351758794,-160.63819095477388,748.3426282798376,-5.277954370555405,9.710036172835395
18.223618090452263,-160.5678391959799,760.412670671448,-5.26125554351492,10.997369458955056
18.306532663316585,-160.49748743718592,772.4827130630582,-5.234687820934945,11.88607907963657
18.389447236180906,-160.42713567839195,784.5527554546685,-5.200886371082711,12.367270327694671
18.472361809045225,-160.356783919598,796.6227978462788,-5.156073671917303,12.756471905542302
18.555276381909547,-160.28643216080403,808.6928402378891,-5.142196563695328,13.172527523726272
18.63819095477387,-160.21608040201005,820.7628826294995,-5.125847377176795,13.861625629709714
18.72110552763819,-160.14572864321607,832.8329250211096,-5.0633397411841115,14.582315739627044
18.804020100502512,-160.0753768844221,844.9029674127199,-4.960067997095917,15.234681220760423
18.886934673366834,-160.00502512562815,856.9730098043302,-4.88621497717871,15.815626176966147
18.969849246231156,-159.93467336683418,869.0430521959405,-4.8414944656561865,16.1265627767788
19.05276381909548,-159.8643216080402,881.1130945875508,-4.785381871595783,16.458925936137856
19.1356783919598,-159.79396984924622,893.183136979161,-4.75139287504846,17.217101586029266
19.218592964824122,-159.72361809045225,905.2531793707714,-4.728064749915677,17.97259130586785
19.301507537688444,-159.6532663316583,917.3232217623816,-4.71404379689429,18.593556707021747
19.384422110552766,-159.58291457286433,929.393264153992,-4.637672203399776,18.967937535995773
19.467336683417084,-159.51256281407035,941.4633065456022,-4.526212817296038,18.986838076656547
19.550251256281406,-159.44221105527637,953.5333489372125,-4.474154142532382,18.376848017863523
19.63316582914573,-159.3718592964824,965.6033913288229,-4.49191893720115,16.78488333247284
19.71608040201005,-159.30150753768845,977.673433720433,-4.401205052244722,14.49097068384326
19.798994974874372,-159.23115577889448,989.7434761120434,-4.365287390807738,11.755327855611938
19.881909547738694,-159.1608040201005,1001.8135185036537,-4.435561095024801,8.840836866751824
19.964824120603016,-159.09045226130652,1013.8835608952638,-4.419748990335686,6.016456672288652
20.047738693467338,-159.02010050251255,1025.953603286874,-4.421010988241897,3.7826114330260494
20.13065326633166,-158.9497487437186,1038.0236456784846,-4.345280145452565,2.0928859297387548
20.21356783919598,-158.87939698492463,1050.0936880700947,-4.197294481629978,0.4847102790519646
20.2964824120603,-158.80904522613065,1062.163730461705,-4.250960055674265,-2.133892562334427
20.379396984924625,-158.73869346733667,1074.2337728533155,-4.210862920061438,-5.279429291687171
20.462311557788944,-158.6683417085427,1086.3038152449258,-4.086699654378474,-8.267386617092237
20.545226130653266,-158.59798994974875,1098.3738576365358,-4.109364131576079,-13.664464968860491
20.628140703517587,-158.52763819095478,1110.4439000281461,-4.212516257306217,-19.889496155042398
20.71105527638191,-158.4572864321608,1122.5139424197566,-4.245205492189439,-20.24346453684709
20.79396984924623,-158.38693467336682,1134.5839848113667,-4.011449267490719,-15.758682100195992
20.876884422110553,-158.31658291457288,1146.654027202977,-3.693141079714303,3.6968604169091357
20.959798994974875,-158.2462311557789,1158.7240695945875,-3.540966308188737,44.03835024369364
21.042713567839193,-158.17587939698493,1170.7941119861975,-2.850168537422174,84.76486647839442
21.12562814070352,-158.10552763819095,1182.8641543778078,-1.4883775473775578,130.78074376107196
21.20854271356784,-158.03517587939697,1194.9341967694183,-0.5218875507128591,169.31365701966845
21.291457286432163,-157.96482412060303,1207.0042391610286,-0.13449386143934228,189.8712550433703
21.37437185929648,-157.89447236180905,1219.0742815526387,0.23093694760723327,194.48517113641955
21.457286432160807,-157.82412060301507,1231.144323944249,0.13867258485471756,184.79945085626196
21.540201005025125,-157.7537688442211,1243.2143663358595,-0.5862486553224634,158.57202625218636
21.623115577889447,-157.68341708542712,1255.2844087274696,-1.8523526929747807,116.21235972911796
21.70603015075377,-157.61306532663318,1267.3544511190798,-2.75764093717959,67.90239594336718
21.78894472361809,-157.5427135678392,1279.4244935106904,-3.487387902778561,24.19170239996558
21.871859296482413,-157.47236180904522,1291.4945359023004,-4.100905578604277,-8.017532814581193
21.954773869346734,-157.40201005025125,1303.5645782939107,-4.190670426498392,-30.68712330563953
22.037688442211056,-157.33165829145727,1315.634620685521,-4.221891229843461,-40.44447148549767
22.120603015075375,-157.26130653266333,1327.7046630771313,-4.254760053762327,-43.56404487224975
22.2035175879397,-157.19095477386935,1339.7747054687416,-4.090542855116119,-41.02229532793816
22.28643216080402,-157.12060301507537,1351.8447478603518,-4.408655244754123,-34.6653677728878
22.369346733668344,-157.0502512562814,1363.9147902519624,-4.400778782296342,-26.630386613095084
22.452261306532662,-156.97989949748745,1375.9848326435724,-4.29585955613152,-19.633098249956504
22.535175879396988,-156.90954773869348,1388.0548750351827,-4.481431776860093,-12.511653385556542
22.618090452261306,-156.8391959798995,1400.1249174267932,-4.492084371969043,-5.557288600150175
22.701005025125628,-156.76884422110552,1412.1949598184033,-4.418482689672193,0.8363832630618848
22.78391959798995,-156.69849246231155,1424.2650022100136,-4.375268418027067,6.646501118276443
22.866834170854272,-156.6281407035176,1436.3350446016238,-4.350473560306152,11.852928526434816
22.949748743718594,-156.55778894472363,1448.4050869932341,-4.321300896155347,16.43859020718065
23.032663316582916,-156.48743718592965,1460.4751293848444,-4.285736739445888,20.377668480245404
23.115577889447238,-156.41708542713567,1472.5451717764547,-4.2596381565382195,23.642860143044594
23.19849246231156,-156.3467336683417,1484.6152141680652,-4.2370415893438675,26.279724990948978
23.19849246231156,-156.3467336683417,1484.6152141680652,-4.2370415893438675,26.279724990948978
23.19849246231156,-156.3467336683417,1484.6152141680652,-4.2370415893438675,26.279724990948978
23.19849246231156,-156.3467336683417,1484.6152141680652,-4.2370415893438675,26.279724990948978
23.19849246231156,-156.3467336683417,1484.6152141680652,-4.2370415893438675,26.279724990948978
23.28140703517588,-156.27638190954775,1496.6852565596753,-4.233838101349778,28.347045975530897
23.3643216080402,-156.20603015075378,1508.7552989512856,-4.232459018178186,29.904177722302073
23.447236180904525,-156.1356783919598,1520.825341342896,-4.227388504986965,31.015888399961796
23.530150753768844,-156.06532663316582,1532.8953837345061,-4.228735060057163,31.84333839244453
23.61306532663317,-155.99497487437185,1544.9654261261164,-4.260115385495603,32.338947598263864
23.695979899497488,-155.9246231155779,1557.0354685177267,-4.316536572557756,32.25116711162023
23.77889447236181,-155.85427135678393,1569.105510909337,-4.321594529899156,31.616184982208537
23.86180904522613,-155.78391959798995,1581.1755533009473,-4.306692143177037,30.617318438085753
23.944723618090453,-155.71356783919597,1593.2455956925576,-4.347047658207276,29.403977531543923
24.027638190954775,-155.643216080402,1605.3156380841679,-4.340262262717301,28.170839239819895
24.110552763819094,-155.57286432160805,1617.3856804757781,-4.233902221229151,27.139510707160145
24.19346733668342,-155.50251256281408,1629.4557228673884,-4.255839516831351,26.555581582949944
24.27638190954774,-155.4321608040201,1641.525765258999,-4.448553546734611,26.456800061591547
24.359296482412063,-155.36180904522612,1653.595807650609,-4.535047994295657,26.16135177928513
24.44221105527638,-155.29145728643215,1665.6658500422193,-4.493315105618824,24.971323977216503
24.525125628140707,-155.2211055276382,1677.7358924338296,-4.550430961294309,23.367728421482795
24.608040201005025,-155.15075376884423,1689.8059348254399,-4.602789458823707,21.289944613339813
24.690954773869347,-155.08040201005025,1701.8759772170501,-4.610716626526992,19.009386445413636
24.77386934673367,-155.01005025125627,1713.9460196086604,-4.69739666159723,16.760666858306806
24.85678391959799,-154.9396984924623,1726.0160620002707,-4.758103741605631,14.549241716284206
24.939698492462313,-154.86934673366835,1738.086104391881,-4.823490614942562,12.30543534709069
25.022613065326635,-154.79899497487438,1750.1561467834913,-4.9798090295111415,10.28403785152161
25.105527638190956,-154.7286432160804,1762.2261891751016,-5.013712251689818,8.59388825656561
25.188442211055275,-154.65829145728642,1774.2962315667119,-4.98637377559567,7.104605433108484
25.271356783919597,-154.58793969849245,1786.366273958322,-5.011939501041555,5.615231334707518
25.35427135678392,-154.5175879396985,1798.4363163499324,-5.074582866681469,4.2404013321825005
25.437185929648244,-154.44723618090453,1810.5063587415427,-5.15473498129426,2.97892050584095
25.520100502512562,-154.37688442211055,1822.5764011331528,-5.2401372175390915,1.8024196710333291
25.603015075376888,-154.30653266331657,1834.6464435247633,-5.263092648518144,0.7528027401414263
25.685929648241206,-154.2361809045226,1846.7164859163736,-5.222029043252608,-0.14714106217741227
25.76884422110553,-154.16582914572865,1858.786528307984,-5.217362090762484,-0.6154471630846235
25.85175879396985,-154.09547738693468,1870.8565706995942,-5.263459885275987,-0.5382008081027797
25.93467336683417,-154.0251256281407,1882.9266130912044,-5.338814919266148,-0.5604595464266252
26.017587939698494,-153.95477386934672,1894.996655482815,-5.359321788486982,-0.9325910363999038
26.100502512562816,-153.88442211055275,1907.066697874425,-5.2563564799629425,-1.3816207646770953
26.183417085427138,-153.8140703517588,1919.1367402660353,-5.176097904945434,-1.763079260202115
26.26633165829146,-153.74371859296483,1931.2067826576458,-5.309639952103715,-2.077253484137891
26.34924623115578,-153.67336683417085,1943.2768250492559,-5.315202719441401,-2.33218731374317
26.4321608040201,-153.60301507537687,1955.346867440866,-5.362403755746972,-2.5226268056069374
26.515075376884425,-153.5326633165829,1967.4169098324767,-5.38457508901162,-2.4999295382930176
26.597989949748744,-153.46231155778895,1979.4869522240867,-5.356725385808008,-2.5486799818945363
26.680904522613066,-153.39195979899498,1991.5569946156968,-5.407869074969426,-2.8173599377940324
26.763819095477388,-153.321608040201,2003.6270370073073,-5.459419375336869,-3.212348152266249
26.84673366834171,-153.25125628140702,2015.6970793989176,-5.512287508708873,-3.657649715365166
26.92964824120603,-153.18090452261308,2027.7671217905277,-5.520535032013096,-4.071957449248381
27.012562814070353,-153.1105527638191,2039.8371641821382,-5.499126270091405,-4.3016873176328785
27.095477386934675,-153.04020100502512,2051.907206573748,-5.4852637693038195,-4.303184618234336
27.178391959798994,-152.96984924623115,2063.9772489653587,-5.405612523723136,-4.038971811819763
27.26130653266332,-152.89949748743717,2076.0472913569693,-5.337810433022947,-3.666382534118437
27.344221105527637,-152.82914572864323,2088.1173337485793,-5.311937305022439,-3.1998328247670944
27.42713567839196,-152.75879396984925,2100.1873761401894,-5.39439297311253,-2.6955690596891624
27.51005025125628,-152.68844221105527,2112.2574185318,-5.376752445919771,-2.2933782059075822
27.592964824120603,-152.6180904522613,2124.32746092341,-5.448910256990413,-2.043522571529979
27.596964824120603,-152.6181904522613,2124.32746092341,-5.448910256990413,-250.043522571529979
27.675879396984925,-152.54773869346732,2136.3975033150205,-5.410098568656081,-1.7972511599759335
27.758793969849247,-152.47738693467338,2148.467545706631,-5.419630449936562,-1.621484027395424
27.84170854271357,-152.4070351758794,2160.537588098241,-5.4215047056386965,-1.5732297511969222
27.92462311557789,-152.33668341708542,2172.6076304898515,-5.445572468129971,-1.61471337571465
28.007537688442213,-152.26633165829145,2184.6776728814616,-5.488763663741144,-1.675286079642961
28.09045226130653,-152.1959798994975,2196.7477152730717,-5.47670153529042,-1.7651381254588572
28.173366834170857,-152.12562814070353,2208.817757664682,-5.4913282455910695,-1.577329661400773
28.256281407035175,-152.05527638190955,2220.8878000562922,-5.5023196773250325,-0.9970707891125087
28.339195979899497,-151.98492462311557,2232.9578424479027,-5.483545723503684,-0.5520924183007954
28.42211055276382,-151.9145728643216,2245.0278848395133,-5.454925223754246,-0.23203096190442796
28.505025125628144,-151.84422110552765,2257.0979272311233,-5.4191802427821445,0.019728880581195457
28.587939698492463,-151.77386934673368,2269.1679696227334,-5.354328557992059,0.15187986757174227
28.670854271356788,-151.7035175879397,2281.238012014344,-5.2997236745193375,0.07537572388718992
28.753768844221106,-151.63316582914572,2293.308054405954,-5.348042765247885,0.32001660063561393
28.836683417085425,-151.56281407035175,2305.3780967975645,-5.434220248051108,1.0333230537108438
28.91959798994975,-151.4924623115578,2317.448139189175,-5.468128605749735,1.4188416274572202
29.002512562814072,-151.42211055276383,2329.518181580785,-5.4688218890206395,1.3034823060923841
29.08542713567839,-151.35175879396985,2341.588223972395,-5.523174203613654,0.6605363883379636
29.168341708542716,-151.28140703517587,2353.6582663640056,-5.539439536791433,-0.3598822556067016
29.251256281407034,-151.2110552763819,2365.7283087556157,-5.481472269101616,-0.9935076732416173
29.334170854271356,-151.14070351758795,2377.7983511472257,-5.5039012245521794,-0.8587977560327531
29.41708542713568,-151.07035175879398,2389.8683935388367,-5.467104202069459,-1.044910953451539
29.5,-151.0,2401.9384359304468,-5.483,-1.8523868066258729






















